distribution_category_id,distribution_category_key,name,admin_key,organization_key,created,modified,doc_required
675,64bebb6caa5bdd001170a523,SUPPLIES 610.22.0005 Staff Supplies,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:57:01,2024-02-07 18:44:48,0
676,64bebb75bb592700118e7a0f,DAYCARE SUPPLIES 610.22.0281,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:57:09,2024-02-09 16:13:25,0
677,64bebb7daa5bdd001170a8c1,610.22.1205  Staff:  SPED Supplies ,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:57:17,2024-02-07 18:32:29,0
678,64bebb89bb592700118e7eb2,CLASS SUPPLIES _ Staff 610.22.7801 Title I Supplies ,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:57:29,2024-02-09 16:13:25,0
679,64bebb92bb592700118e810c,610.27.0005 Transportation Supplies,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:57:38,2024-02-07 18:32:29,0
680,64bebb9aaa5bdd001170b078,STUDENT GOV SUPPLIES 615.21.0005,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:57:47,2024-02-09 16:13:25,0
681,64bebba3aa5bdd001170b1de,TRAINING_ STUDENT 320.21.0005 Basic Student Trainings,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:57:56,2024-02-07 18:48:27,0
682,64bebbabaa5bdd001170b312,STUDENT GOV _ Activities 614.21.0005,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:58:04,2024-02-09 16:13:25,0
683,64bebbbabb592700118e887d,FUEL 626.27.0005 Fuel,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:58:19,2024-02-09 16:13:25,0
684,64bebbc1aa5bdd001170b6cd,DRIVERS ED FUEL 626.27.5610,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:58:26,2024-02-09 16:13:25,0
685,64bebbcbaa5bdd001170b84c,689.26.0005  Maintenance,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:58:35,2023-11-16 21:28:35,0
686,64bebbe1aa5bdd001170bd7c,TRAINING 330.22.7860 Staff Professional Development Title IIA ,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:58:58,2024-02-09 16:13:25,0
687,64bebbe1aa5bdd001170bd7d,FOOD SERVICE _ Food 630.31.8001,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:58:58,2024-02-09 16:13:25,0
688,64bebbeebb592700118e93a6,FOOD SERVICE _ FFVP 630.31.8079,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:59:10,2024-02-09 16:13:25,0
689,64becda3aa5bdd001174c751,Career coaching and navigation services.,62cc431ef74385000bfca79b,62cc431e8bf1b0000be7dd2b,2023-07-24 19:14:43,2024-01-16 17:08:19,0
690,64becda3aa5bdd001174c752,Postsecondary education and training.,62cc431ef74385000bfca79b,62cc431e8bf1b0000be7dd2b,2023-07-24 19:14:43,2024-01-16 17:08:19,0
691,64becda3aa5bdd001174c753,Transportation and equipment.,62cc431ef74385000bfca79b,62cc431e8bf1b0000be7dd2b,2023-07-24 19:14:43,2024-01-16 17:08:19,0
692,64becda3aa5bdd001174c754,Certification and credentialing examinations.,62cc431ef74385000bfca79b,62cc431e8bf1b0000be7dd2b,2023-07-24 19:14:43,2024-01-16 17:08:19,0
693,64becda3aa5bdd001174c755,Enrollment/Attendance Expenses.,62cc431ef74385000bfca79b,62cc431e8bf1b0000be7dd2b,2023-07-24 19:14:43,2024-01-16 17:08:19,0
694,64bfee847f8ad500115877d7,Test Categories,632892f456440d000c6e031d,632892f4a6e468000ccf0941,2023-07-25 15:47:16,2024-01-18 15:22:41,0
695,64c27d2ec866480011717a9c,Events,610ca65f523b0bbd9a501e43,610bec49dcbdda0021c91e6a,2023-07-27 14:20:31,2024-07-26 22:11:49,0
696,64c27d2ec866480011717a9d,Testing Supplies,610ca65f523b0bbd9a501e43,610bec49dcbdda0021c91e6a,2023-07-27 14:20:31,2024-07-26 22:11:49,0
697,64c27d2ec866480011717a9e,Events/Field Trips,610ca65f523b0bbd9a501e43,610bec49dcbdda0021c91e6a,2023-07-27 14:20:31,2024-07-26 22:11:49,0
698,64c27dac5eba8200138ba883,Events/Theatre,610ca65f523b0bbd9a501e43,610bec49dcbdda0021c91e6a,2023-07-27 14:22:36,2024-07-26 22:11:49,0
699,64c27dac5eba8200138ba884,PD,610ca65f523b0bbd9a501e43,610bec49dcbdda0021c91e6a,2023-07-27 14:22:36,2024-07-26 22:11:49,0
700,64c27dac5eba8200138ba885,Textbooks,610ca65f523b0bbd9a501e43,610bec49dcbdda0021c91e6a,2023-07-27 14:22:36,2024-07-26 22:11:49,0
701,64c27dac5eba8200138ba886,Events/Parent Support,610ca65f523b0bbd9a501e43,610bec49dcbdda0021c91e6a,2023-07-27 14:22:36,2024-07-26 22:11:49,0
702,64c27dac5eba8200138ba887,Classroom Supplies,610ca65f523b0bbd9a501e43,610bec49dcbdda0021c91e6a,2023-07-27 14:22:36,2024-07-26 22:11:49,0
703,64c27dac5eba8200138ba888,Furniture,610ca65f523b0bbd9a501e43,610bec49dcbdda0021c91e6a,2023-07-27 14:22:36,2024-07-26 22:11:49,0
704,64c27dac5eba8200138ba889,Events/Kinder Round-Up,610ca65f523b0bbd9a501e43,610bec49dcbdda0021c91e6a,2023-07-27 14:22:36,2024-07-26 22:11:49,0
705,64c27dac5eba8200138ba88a,SpEd Classroom Supplies,610ca65f523b0bbd9a501e43,610bec49dcbdda0021c91e6a,2023-07-27 14:22:36,2024-07-26 22:11:49,0
706,64c27dac5eba8200138ba88b,PD Supplies,610ca65f523b0bbd9a501e43,610bec49dcbdda0021c91e6a,2023-07-27 14:22:36,2024-07-26 22:11:49,0
707,64c27dac5eba8200138ba88c,Marketing,610ca65f523b0bbd9a501e43,610bec49dcbdda0021c91e6a,2023-07-27 14:22:36,2024-07-26 22:11:49,0
708,64c27dac5eba8200138ba88d,Office Supplies,610ca65f523b0bbd9a501e43,610bec49dcbdda0021c91e6a,2023-07-27 14:22:36,2024-07-26 22:11:49,0
709,64c27dac5eba8200138ba88e,Building Equip,610ca65f523b0bbd9a501e43,610bec49dcbdda0021c91e6a,2023-07-27 14:22:36,2024-07-26 22:11:49,0
710,64c296180966aa0010c93d91,Curriculum,610ca65f523b0bbd9a501e43,610bec49dcbdda0021c91e6a,2023-07-27 16:06:49,2024-07-26 22:11:49,0
711,64c29cf3df04a8001171de89,Class Supplies,610ca65f523b0bbd9a501e44,610bec49dcbdda0021c91e6a,2023-07-27 16:36:04,2023-07-27 16:36:08,0
712,64c29cf80966aa0010ca689f,Athletics,610ca65f523b0bbd9a501e44,610bec49dcbdda0021c91e6a,2023-07-27 16:36:08,,0
713,64c7fa93c3dd8e0012405f90,Professional Development,610ca65f523b0bbd9a501e43,610bec49dcbdda0021c91e6a,2023-07-31 18:16:51,2024-07-26 22:11:49,0
714,64ca50835b4b05001153a494,Maintenance Supplies,610ca65f523b0bbd9a501e43,610bec49dcbdda0021c91e6a,2023-08-02 12:48:04,2024-07-26 22:11:49,0
715,64d255fe43c2c40011bc557b,Class Supplies,64d2545a1fa9c0000bd62ca7,610bec49dcbdda0021c91e6a,2023-08-08 14:49:34,2023-08-08 14:49:43,0
716,64d2560674d11800125f8911,Athletics,64d2545a1fa9c0000bd62ca7,610bec49dcbdda0021c91e6a,2023-08-08 14:49:43,,0
717,64dea84a21b29e001118b6e5,Health & Safety,64de62910e37c1000bcccfb5,64de62910e37c1000bcccfaf,2023-08-17 23:07:55,,0
718,64df3196238222001187710b,1808,5efc363440d2c5316a03928e,5efc3218304e142aa9495894,2023-08-18 08:53:43,2025-01-30 09:23:37,0
719,64dfbecc58ea620011565569,Tuition,649de3fcf85095000b37de89,649d648df85095000b37c590,2023-08-18 18:56:13,,0
720,64dfbecc58ea62001156556a,Uniform,649de3fcf85095000b37de89,649d648df85095000b37c590,2023-08-18 18:56:13,,0
721,64dfbecc58ea62001156556b,Required Supplies,649de3fcf85095000b37de89,649d648df85095000b37c590,2023-08-18 18:56:13,,0
722,64ee3dd86bebd70011c0b36c,Clinic,64ee24e7fcf318000b10311a,64ee2438d55ea8000b7ab351,2023-08-29 18:50:01,2023-08-29 19:01:39,0
723,64ee3f456bebd70011c116a5,Electives Department,64ee24e7fcf318000b10311a,64ee2438d55ea8000b7ab351,2023-08-29 18:56:06,2023-08-29 19:01:39,0
724,64ee3fbbdb62cf001123f241,English Department,64ee24e7fcf318000b10311a,64ee2438d55ea8000b7ab351,2023-08-29 18:58:04,2023-08-29 19:01:39,0
725,64ee3fbbdb62cf001123f242,Math Department,64ee24e7fcf318000b10311a,64ee2438d55ea8000b7ab351,2023-08-29 18:58:04,2023-08-29 19:01:39,0
726,64ee3fbbdb62cf001123f243,PCSD Department,64ee24e7fcf318000b10311a,64ee2438d55ea8000b7ab351,2023-08-29 18:58:04,2023-08-29 19:01:39,0
727,64ee3fbbdb62cf001123f244,PE Department,64ee24e7fcf318000b10311a,64ee2438d55ea8000b7ab351,2023-08-29 18:58:04,2023-08-29 19:01:39,0
728,64ee3fbbdb62cf001123f245,Science Department,64ee24e7fcf318000b10311a,64ee2438d55ea8000b7ab351,2023-08-29 18:58:04,2023-08-29 19:01:39,0
729,64ee3fbbdb62cf001123f246,Senior Account,64ee24e7fcf318000b10311a,64ee2438d55ea8000b7ab351,2023-08-29 18:58:04,2023-08-29 19:01:39,0
730,64ee3fbbdb62cf001123f247,Social Sciences Dept.,64ee24e7fcf318000b10311a,64ee2438d55ea8000b7ab351,2023-08-29 18:58:04,2023-08-29 19:01:39,0
731,64ee3fbbdb62cf001123f248,Student Services,64ee24e7fcf318000b10311a,64ee2438d55ea8000b7ab351,2023-08-29 18:58:04,2023-08-29 19:01:39,0
732,64ee3fbbdb62cf001123f249,SGA,64ee24e7fcf318000b10311a,64ee2438d55ea8000b7ab351,2023-08-29 18:58:04,2023-08-29 19:01:39,0
733,64ee3fbbdb62cf001123f24a,Athletics,64ee24e7fcf318000b10311a,64ee2438d55ea8000b7ab351,2023-08-29 18:58:04,2023-08-29 19:01:39,0
734,64ee40936bebd70011c16dda,TCSAP,64ee24e7fcf318000b10311a,64ee2438d55ea8000b7ab351,2023-08-29 19:01:39,,0
735,64f9f89758b8f1001154c251,School Events,610ca65f523b0bbd9a501e42,610bec49dcbdda0021c91e6a,2023-09-07 16:21:43,,0
736,64f9f89758b8f1001154c252,Classroom Supplies,610ca65f523b0bbd9a501e42,610bec49dcbdda0021c91e6a,2023-09-07 16:21:43,,0
737,65170269d6b6d2001029bd10,Student Teacher,5acbc4ae85018198ee97a2a5,5acbbe4385018198ee976da1,2023-09-29 16:59:21,,0
738,651c593f963bf800114c7c48,In-person Tutoring,651485e9919c55000a3239d1,651485bad55ea8000b7c9981,2023-10-03 18:11:11,2023-12-22 20:28:34,0
739,651c597af81f1d00116154e3,Online Tutoring,651485e9919c55000a3239d1,651485bad55ea8000b7c9981,2023-10-03 18:12:11,2023-12-22 20:28:34,0
740,6520513daff53d0012a68a2e,Art Supplies,65201f3acccf74000b8ca97e,65201f3acccf74000b8ca978,2023-10-06 18:26:05,2023-10-06 18:28:37,0
741,65205147aff53d0012a68bc0,Band Supplies,65201f3acccf74000b8ca97e,65201f3acccf74000b8ca978,2023-10-06 18:26:15,2023-10-06 18:28:37,0
742,65205153aff53d0012a68de4,Classroom Supplies,65201f3acccf74000b8ca97e,65201f3acccf74000b8ca978,2023-10-06 18:26:27,2023-10-06 18:28:37,0
743,6520515eaff53d0012a68fda,Gifted Supplies,65201f3acccf74000b8ca97e,65201f3acccf74000b8ca978,2023-10-06 18:26:39,2023-10-06 18:28:37,0
744,65205167aff53d0012a691cf,Music,65201f3acccf74000b8ca97e,65201f3acccf74000b8ca978,2023-10-06 18:26:48,2023-10-06 18:28:37,0
745,65205170218e2a0010f40f2a,PE Supplies,65201f3acccf74000b8ca97e,65201f3acccf74000b8ca978,2023-10-06 18:26:56,2023-10-06 18:28:37,0
746,65205188218e2a0010f414ea,SPED Supplies,65201f3acccf74000b8ca97e,65201f3acccf74000b8ca978,2023-10-06 18:27:21,2023-10-06 18:28:37,0
747,65205197aff53d0012a69b21,STEM Supplies,65201f3acccf74000b8ca97e,65201f3acccf74000b8ca978,2023-10-06 18:27:35,2023-10-06 18:28:37,0
748,652051a1aff53d0012a69ce7,Travel,65201f3acccf74000b8ca97e,65201f3acccf74000b8ca978,2023-10-06 18:27:45,2023-10-06 18:28:37,0
749,652051b2218e2a0010f41ded,Mileage Log,65201f3acccf74000b8ca97e,65201f3acccf74000b8ca978,2023-10-06 18:28:02,2023-10-06 18:28:37,0
750,652051c0218e2a0010f42075,Supplies,65201f3acccf74000b8ca97e,65201f3acccf74000b8ca978,2023-10-06 18:28:16,2023-10-06 18:28:37,0
751,652051d4aff53d0012a6a866,Equipment,65201f3acccf74000b8ca97e,65201f3acccf74000b8ca978,2023-10-06 18:28:37,,0
752,6526a9b967a53a00125052d4,"Computers, Software & Technology",65200c04cccf74000b8ca808,652006ac7f92d1000b4367c7,2023-10-11 13:57:13,2023-10-26 14:03:01,0
753,6526a9dd07d7af001228dc31,Musical Instruments,65200c04cccf74000b8ca808,652006ac7f92d1000b4367c7,2023-10-11 13:57:49,2023-10-26 14:03:01,0
754,6526a9dd07d7af001228dc32,Student Fees (Evaluation and Testing),65200c04cccf74000b8ca808,652006ac7f92d1000b4367c7,2023-10-11 13:57:49,2023-10-26 14:03:01,0
755,6526a9ed07d7af001228df2d,Textbooks & Curriculum Materials,65200c04cccf74000b8ca808,652006ac7f92d1000b4367c7,2023-10-11 13:58:05,2023-10-26 14:03:01,0
756,6526a9f407d7af001228e016,Tuition,65200c04cccf74000b8ca808,652006ac7f92d1000b4367c7,2023-10-11 13:58:13,2023-10-26 14:03:01,0
757,6526a9ff67a53a0012505c6f,Tutoring and Online Coursework,65200c04cccf74000b8ca808,652006ac7f92d1000b4367c7,2023-10-11 13:58:24,2023-10-26 14:03:01,0
758,653502f4ae5e9d001042f4f2,Categ 1,653500134b2534000a002254,5efc3218304e142aa9495894,2023-10-22 11:09:40,2023-10-22 11:09:45,0
759,653502f8ae5e9d001042f517,Categ 2,653500134b2534000a002254,5efc3218304e142aa9495894,2023-10-22 11:09:45,,0
760,653a718ba6a6e800117fc4b9,School & Art Supplies,65200c04cccf74000b8ca808,652006ac7f92d1000b4367c7,2023-10-26 14:02:51,2023-10-26 14:03:01,0
761,653a7195a6a6e800117fc6fd,General Instruction in the Arts,65200c04cccf74000b8ca808,652006ac7f92d1000b4367c7,2023-10-26 14:03:01,,0
762,653a7512065e020012eddbee,"Computers, Software & Technology",65200c04cccf74000b8ca808,652006ac7f92d1000b4367c7,2023-10-26 14:17:55,2023-10-26 14:19:18,0
763,653a7523065e020012edddf5,General Instruction in the Arts,65200c04cccf74000b8ca808,652006ac7f92d1000b4367c7,2023-10-26 14:18:12,2023-10-26 14:19:18,0
764,653a752ca6a6e80011804952,Musical Instruments,65200c04cccf74000b8ca808,652006ac7f92d1000b4367c7,2023-10-26 14:18:20,2023-10-26 14:19:18,0
765,653a7532065e020012ede091,School & Art Supplies,65200c04cccf74000b8ca808,652006ac7f92d1000b4367c7,2023-10-26 14:18:27,2023-10-26 14:19:18,0
766,653a753b065e020012ede1bb,Student Fees (evaluation and testing),65200c04cccf74000b8ca808,652006ac7f92d1000b4367c7,2023-10-26 14:18:35,2023-10-26 14:19:18,0
767,653a7559065e020012ede59a,Textbooks & Curriculum Materials,65200c04cccf74000b8ca808,652006ac7f92d1000b4367c7,2023-10-26 14:19:05,2023-10-26 14:19:18,0
768,653a755fa6a6e80011805058,Tuition,65200c04cccf74000b8ca808,652006ac7f92d1000b4367c7,2023-10-26 14:19:12,2023-10-26 14:19:18,0
769,653a7565a6a6e80011805142,Tutoring and Online Coursework,65200c04cccf74000b8ca808,652006ac7f92d1000b4367c7,2023-10-26 14:19:18,,0
770,653bc877b9979b0011cf3294,Refunds,5dcb0edef20691a648100b8b,5d54499159b33712177e253b,2023-10-27 14:25:59,2024-07-05 14:27:05,0
771,6548fee15a6b880011bb7584,4720-000 Food - LCFF,55e4dfa966304b4d06b2bff1,579000a580be4c0b8bb744ba,2023-11-06 14:57:38,,0
772,654bcf4f45a39c001191f2e7,12349853953587538573857385739853853857385735753538753985739857385934738739q047-,648749d46656de000b1d0307,648749816656de000b1d02d9,2023-11-08 18:11:27,2023-11-08 18:13:24,0
773,654bcfa645a39c00119211ae,4310 - 9167 Gen-Fund Instructional Supplies,648749d46656de000b1d0307,648749816656de000b1d02d9,2023-11-08 18:12:55,2023-11-08 18:20:59,0
774,654bcfc4c06632001172ad14,4310 - 9163 PTF-Fund Instructional Supplies,648749d46656de000b1d0307,648749816656de000b1d02d9,2023-11-08 18:13:24,2023-11-08 18:20:59,0
775,654cebe906f0f300106105f1,Textbooks & Curriculum Materials,55e4dfa966304b4d06b2bff1,579000a580be4c0b8bb744ba,2023-11-09 14:25:46,2025-05-20 09:13:43,0
776,654cebf57a42970012cc2e22,Musical Instruments,55e4dfa966304b4d06b2bff1,579000a580be4c0b8bb744ba,2023-11-09 14:25:58,2025-05-20 09:13:43,0
777,654cec4806f0f3001061126d,"Computers, Software & Technology",55e4dfa966304b4d06b2bff1,579000a580be4c0b8bb744ba,2023-11-09 14:27:21,2025-05-20 09:13:43,0
778,654cec5a06f0f30010611580,General Instruction in the Arts,55e4dfa966304b4d06b2bff1,579000a580be4c0b8bb744ba,2023-11-09 14:27:38,2025-05-20 09:13:43,1
779,65567805f442b0001239b762,DRIVERS ED TEACHER SUPPLIES 610.22.5610 ,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-11-16 20:13:58,2024-02-09 16:13:25,0
780,6556781b2760a300106e25f0,YEARBOOK PURCHASE 610.21.0250 Yearbooks,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-11-16 20:14:20,2024-02-09 16:13:25,0
781,65567833f442b0001239c378,CLASS SUPPLIES _ DTL 610.21.5655,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-11-16 20:14:44,2024-02-09 16:13:25,0
782,655689822760a3001072690a,Z_OTHER - *Code not listed,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-11-16 21:28:35,2024-02-09 16:13:25,0
783,656e28afbaf4b40011ecb969,2 GOODS; Professional development for educators and paraprofessionals to address learning loss.,6271af53ccf60100216b752a,62699ff6bd67ff002079028a,2023-12-04 19:29:52,2023-12-07 19:25:57,0
784,656e28afbaf4b40011ecb96a,2 SERVICES; Professional development for educators and paraprofessionals to address learning loss.,6271af53ccf60100216b752a,62699ff6bd67ff002079028a,2023-12-04 19:29:52,2023-12-07 19:25:57,0
785,656e28afbaf4b40011ecb96b,"3 GOODS; Redeveloping instructional plans, including curriculum development, for remote learning, hybrid learning, or to address learning loss.",6271af53ccf60100216b752a,62699ff6bd67ff002079028a,2023-12-04 19:29:52,2023-12-07 19:25:57,0
786,656e28afbaf4b40011ecb96c,"3 SERVICES; Redeveloping instructional plans, including curriculum development, for remote learning, hybrid learning, or to address learning loss.",6271af53ccf60100216b752a,62699ff6bd67ff002079028a,2023-12-04 19:29:52,2023-12-07 19:25:57,0
787,656e28afbaf4b40011ecb96d,4 GOODS only; Purchasing evidence-based instructional materials.,6271af53ccf60100216b752a,62699ff6bd67ff002079028a,2023-12-04 19:29:52,2023-12-07 19:25:57,0
788,656e28afbaf4b40011ecb96e,"5 SERVICES; Initializing and maintaining education and support services or assistance for remote learning, hybrid learning, or to address learning loss.",6271af53ccf60100216b752a,62699ff6bd67ff002079028a,2023-12-04 19:29:52,2023-12-07 19:25:57,0
789,656e28afbaf4b40011ecb96f,6 SERVICES; Providing mental health services and support.,6271af53ccf60100216b752a,62699ff6bd67ff002079028a,2023-12-04 19:29:52,2023-12-07 19:25:57,0
790,65721c4481ec20001120d84c,"5 GOODS; Initializing and mantaining education and support services or assistance for remote learning, hybrid learning, or to address learning loss.",6271af53ccf60100216b752a,62699ff6bd67ff002079028a,2023-12-07 19:25:57,,0
791,65721c4481ec20001120d84d,6 GOODS; Providing mental health services and support.,6271af53ccf60100216b752a,62699ff6bd67ff002079028a,2023-12-07 19:25:57,,0
792,6578a7d7ed22bb001159f408,Winter Events,610ca65f523b0bbd9a501e43,610bec49dcbdda0021c91e6a,2023-12-12 18:35:03,2024-07-26 22:11:49,0
793,6585f1712d61e80016bd5846,Hybrid Tutoring,651485e9919c55000a3239d1,651485bad55ea8000b7c9981,2023-12-22 20:28:34,,0
794,658b2e192d61e80016e4442a,Tuition and fees for online schools,658b22bc341629000bb91513,658b2123f06063000afc78a6,2023-12-26 19:48:42,2024-07-22 18:11:27,0
795,658b2e192d61e80016e4442b,Tuition or fees for services provided by a school district,658b22bc341629000bb91513,658b2123f06063000afc78a6,2023-12-26 19:48:42,2024-07-22 18:11:27,0
796,658b2e192d61e80016e4442c,Tutoring (either in-person or online),658b22bc341629000bb91513,658b2123f06063000afc78a6,2023-12-26 19:48:42,2024-07-22 18:11:27,0
797,658b2e192d61e80016e4442d,Educational Therapies,658b22bc341629000bb91513,658b2123f06063000afc78a6,2023-12-26 19:48:42,2024-07-22 18:11:27,0
798,658b2e192d61e80016e4442e,Instructional Materials,658b22bc341629000bb91513,658b2123f06063000afc78a6,2023-12-26 19:48:42,2024-07-22 18:11:27,0
799,658b2e192d61e80016e4442f,Computers and Technological Devices,658b22bc341629000bb91513,658b2123f06063000afc78a6,2023-12-26 19:48:42,2024-07-22 18:11:27,0
800,658b2e192d61e80016e44430,Textbooks and Reading Books,658b22bc341629000bb91513,658b2123f06063000afc78a6,2023-12-26 19:48:42,2024-07-22 18:11:27,0
801,658b2e192d61e80016e44431,Curriculum,658b22bc341629000bb91513,658b2123f06063000afc78a6,2023-12-26 19:48:42,2024-07-22 18:11:27,0
802,658b2e192d61e80016e44432,Testing,658b22bc341629000bb91513,658b2123f06063000afc78a6,2023-12-26 19:48:42,2024-07-22 18:11:27,0
803,658b2e192d61e80016e44433,Transportation,658b22bc341629000bb91513,658b2123f06063000afc78a6,2023-12-26 19:48:42,2024-07-22 18:11:27,0
804,658b2e192d61e80016e44434,Tuition and fees for an approved nonpublic online education service provider,658b22bc341629000bb91513,658b2123f06063000afc78a6,2023-12-26 19:48:42,,0
805,658b2e192d61e80016e44435,Tuition and fees of an education service provider,658b22bc341629000bb91513,658b2123f06063000afc78a6,2023-12-26 19:48:42,,0
806,658b2e192d61e80016e44436,Tutoring services,658b22bc341629000bb91513,658b2123f06063000afc78a6,2023-12-26 19:48:42,,0
807,658b2e192d61e80016e44437,Tuition and Fees for in-person independent schools,658b22bc341629000bb91513,658b2123f06063000afc78a6,2023-12-26 19:48:42,2024-07-22 18:11:27,0
808,65a6b803288d1c0016315ddd,Transportation,62cc431ef74385000bfca79b,62cc431e8bf1b0000be7dd2b,2024-01-16 17:08:19,,0
809,65a94241d82124001686b9a8,Uniform,632892f456440d000c6e031d,632892f4a6e468000ccf0941,2024-01-18 15:22:41,,0
810,65a94241d82124001686b9a9,Required Supplies,632892f456440d000c6e031d,632892f4a6e468000ccf0941,2024-01-18 15:22:41,,0
811,65c3c9c4fb300a0016be4582,SCHOOL IMPROVEMENT FY24,5f87389bf05c50505ffbead9,5f33876cd969bc01a5c9113d,2024-02-07 18:19:49,,0
812,65c3cf9ff6f417001526fb37,FOOD SERVICE SUPPLIES _ Non Food 610.31.8001,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2024-02-07 18:44:48,2024-02-09 16:13:25,0
813,65c4e93abde7960016f349ca,PBIS SUPPLIES 610.10.7801,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2024-02-08 14:46:18,2024-02-09 16:13:25,0
814,65c64f2476b7890016431346,TRAINING _ SPED 320.22.1205,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2024-02-09 16:13:25,,0
815,65d77988e2d3a100164dcb14,AAT 23-24,59b886e4ba8113d1dddf500c,59b888efba8113d1dddf500d,2024-02-22 16:42:49,,0
816,65df5a419ed2e70015883b24,Support for Learning Loss,65d75359c93374000b842586,65d4b82cdb2c14000bee2274,2024-02-28 16:07:29,2024-12-23 15:49:15,0
817,65df5a419ed2e70015883b25,Curriculum Development,65d75359c93374000b842586,65d4b82cdb2c14000bee2274,2024-02-28 16:07:29,2024-12-23 15:49:15,0
818,65df5a419ed2e70015883b26,Redeveloping Instruction,65d75359c93374000b842586,65d4b82cdb2c14000bee2274,2024-02-28 16:07:29,2024-03-04 15:17:53,0
819,65df5a419ed2e70015883b27,Instructional Coaching,65d75359c93374000b842586,65d4b82cdb2c14000bee2274,2024-02-28 16:07:29,2024-12-23 15:49:15,0
820,65df5a419ed2e70015883b28,STEAM Materials,65d75359c93374000b842586,65d4b82cdb2c14000bee2274,2024-02-28 16:07:29,2024-12-23 15:49:15,0
821,65df5a419ed2e70015883b29,Computer Hardware/Software,65d75359c93374000b842586,65d4b82cdb2c14000bee2274,2024-02-28 16:07:29,2024-12-23 15:49:15,0
822,65df5a419ed2e70015883b2a,Coaching Stipends,65d75359c93374000b842586,65d4b82cdb2c14000bee2274,2024-02-28 16:07:29,2024-12-23 15:49:15,0
823,65df5a419ed2e70015883b2b,Instructional Practices,65d75359c93374000b842586,65d4b82cdb2c14000bee2274,2024-02-28 16:07:29,2024-12-23 15:49:15,0
824,65df5a419ed2e70015883b2c,Multimedia Training and Support,65d75359c93374000b842586,65d4b82cdb2c14000bee2274,2024-02-28 16:07:29,2024-12-23 15:49:15,0
825,65df5a419ed2e70015883b2d,Leadership Coaching,65d75359c93374000b842586,65d4b82cdb2c14000bee2274,2024-02-28 16:07:29,2024-12-23 15:49:15,0
826,65e5e589c1fc059f04968969,AIS,65d75359c93374000b842586,65d4b82cdb2c14000bee2274,2024-03-04 15:15:22,2024-12-23 15:49:15,0
827,65e5e5936387ed42f91009b4,Coach Training,65d75359c93374000b842586,65d4b82cdb2c14000bee2274,2024-03-04 15:15:32,2024-12-23 15:49:15,0
828,65e5e5c76387ed19df101718,Conference Attendance,65d75359c93374000b842586,65d4b82cdb2c14000bee2274,2024-03-04 15:16:23,2024-12-23 15:49:15,0
829,65e5e5e0c1fc05d1fa96a0bd,Instructional Materials (Title IV),65d75359c93374000b842586,65d4b82cdb2c14000bee2274,2024-03-04 15:16:48,2024-12-23 15:49:15,0
830,65e5e5f0c1fc05008c96a461,Materials associated with PD,65d75359c93374000b842586,65d4b82cdb2c14000bee2274,2024-03-04 15:17:04,2024-12-23 15:49:15,0
831,65e5e5f9c1fc05c57e96a6f7,Mental Health,65d75359c93374000b842586,65d4b82cdb2c14000bee2274,2024-03-04 15:17:13,2024-12-23 15:49:15,0
832,65e5e6076387ed7cb51025c9,SEL,65d75359c93374000b842586,65d4b82cdb2c14000bee2274,2024-03-04 15:17:27,2024-12-23 15:49:15,0
833,65e5e618c1fc05aeac96af4b,STEAM Practices,65d75359c93374000b842586,65d4b82cdb2c14000bee2274,2024-03-04 15:17:45,2024-12-23 15:49:15,0
834,65e5e6206387edb74f102c43,Tutoring,65d75359c93374000b842586,65d4b82cdb2c14000bee2274,2024-03-04 15:17:53,2024-12-23 15:49:15,0
835,65e8b075c1fc05566d093a40,Curriculum,65b2d747501eb7000b3659e9,65b2d729501eb7000b3659d1,2024-03-06 18:05:42,2024-12-11 14:35:52,0
836,65e8b07f6387edd74e82a9ea,Testing,65b2d747501eb7000b3659e9,65b2d729501eb7000b3659d1,2024-03-06 18:05:51,2024-12-11 14:35:52,0
